"Province_State" "Country_Region" "Confirmed" "Deaths"
"New York" "US" 16952 86
"New York" "US" 10126 140
"New York" "US" 10803 116
"New York" "US" 7854 69
"New York" "US" 64320 655
"New York" "US" 210498 2617
"New York" "US" 5773 59
"New York" "US" 9576 44
"New York" "US" 12772 169
"New York" "US" 13703 185
"New York" "US" 8682 125
"New York" "US" 875 5
"New York" "US" 13968 190
"New York" "US" 20220 136
"New York" "US" 701840 12793
"New York" "US" 6174 49
"New York" "US" 11711 115
"New York" "US" 13422 126
"New York" "US" 153494 1555
"New York" "US" 11971 203
"New York" "US" 406550 3825
"New York" "US" 420478 5438
"New York" "US" 48157 572
"New York" "US" 54154 782
"New York" "US" 114864 1047
"New York" "US" 20163 176
"New York" "US" 111020 1143
"New York" "US" 8649 113
"New York" "US" 26925 187
"New York" "US" 10023 88
"New York" "US" 0 459
"New York" "US" 23805 121
"New York" "US" 644078 11844
"New York" "US" 31704 248
"New York" "US" 166672 2316
"New York" "US" 92905 891
"New York" "US" 46479 329
"New York" "US" 33168 297
"New York" "US" 5051 36
"New York" "US" 3524 25
"New York" "US" 6054 89
"New York" "US" 21457 183
"New York" "US" 20023 248
"New York" "US" 428621 4368
"New York" "US" 18495 129
"New York" "US" 10858 82
"New York" "US" 19181 84
"New York" "US" 32027 361
"New York" "US" 569 1
"New York" "US" 13736 127
"New York" "US" 12134 113
"New York" "US" 17425 173
"New York" "US" 253169 2706
"New York" "US" 8302 82
"New York" "US" 3417 39
"North Carolina" "US" 46732 456
"North Carolina" "US" 10426 133
"North Carolina" "US" 2948 12
"North Carolina" "US" 6542 96
"North Carolina" "US" 6375 73
"North Carolina" "US" 4563 43
"North Carolina" "US" 12393 161
"North Carolina" "US" 4234 67
"North Carolina" "US" 9312 121
"North Carolina" "US" 29809 309
"North Carolina" "US" 52294 554
"North Carolina" "US" 25061 316
"North Carolina" "US" 55554 469
"North Carolina" "US" 22190 300
"North Carolina" "US" 1751 9
"North Carolina" "US" 14079 85
"North Carolina" "US" 5273 44
"North Carolina" "US" 47541 568
"North Carolina" "US" 12768 109
"North Carolina" "US" 7090 117
"North Carolina" "US" 4129 56
"North Carolina" "US" 2640 39
"North Carolina" "US" 29535 364
"North Carolina" "US" 15921 266
"North Carolina" "US" 24189 195
"North Carolina" "US" 84859 562
"North Carolina" "US" 4984 32
"North Carolina" "US" 7372 23
"North Carolina" "US" 43010 393
"North Carolina" "US" 11131 93
"North Carolina" "US" 16823 239
"North Carolina" "US" 70925 298
"North Carolina" "US" 13489 141
"North Carolina" "US" 92184 792
"North Carolina" "US" 20300 67
"North Carolina" "US" 65114 794
"North Carolina" "US" 1894 19
"North Carolina" "US" 2271 30
"North Carolina" "US" 14241 111
"North Carolina" "US" 5786 61
"North Carolina" "US" 116888 1159
"North Carolina" "US" 13912 182
"North Carolina" "US" 32991 328
"North Carolina" "US" 12938 203
"North Carolina" "US" 24901 293
"North Carolina" "US" 4742 81
"North Carolina" "US" 14711 103
"North Carolina" "US" 1310 13
"North Carolina" "US" 48323 446
"North Carolina" "US" 9374 86
"North Carolina" "US" 59202 433
"North Carolina" "US" 2210 38
"North Carolina" "US" 15933 145
"North Carolina" "US" 15747 206
"North Carolina" "US" 24282 158
"North Carolina" "US" 7775 117
"North Carolina" "US" 5082 80
"North Carolina" "US" 6058 89
"North Carolina" "US" 13673 169
"North Carolina" "US" 278042 1559
"North Carolina" "US" 3425 34
"North Carolina" "US" 7261 126
"North Carolina" "US" 24167 318
"North Carolina" "US" 26650 299
"North Carolina" "US" 50497 385
"North Carolina" "US" 4316 82
"North Carolina" "US" 51821 374
"North Carolina" "US" 26215 124
"North Carolina" "US" 2592 27
"North Carolina" "US" 8483 111
"North Carolina" "US" 15260 118
"North Carolina" "US" 2744 18
"North Carolina" "US" 9275 104
"North Carolina" "US" 52313 176
"North Carolina" "US" 3888 54
"North Carolina" "US" 35456 401
"North Carolina" "US" 12779 185
"North Carolina" "US" 40385 523
"North Carolina" "US" 21945 268
"North Carolina" "US" 41104 567
"North Carolina" "US" 17452 397
"North Carolina" "US" 18741 170
"North Carolina" "US" 9987 126
"North Carolina" "US" 19405 249
"North Carolina" "US" 11195 172
"North Carolina" "US" 21009 331
"North Carolina" "US" 3520 38
"North Carolina" "US" 6120 71
"North Carolina" "US" 975 8
"North Carolina" "US" 0 0
"North Carolina" "US" 61557 479
"North Carolina" "US" 11831 112
"North Carolina" "US" 290240 1048
"North Carolina" "US" 4312 39
"North Carolina" "US" 3015 50
"North Carolina" "US" 12360 58
"North Carolina" "US" 30929 387
"North Carolina" "US" 17514 256
"North Carolina" "US" 21621 303
"North Carolina" "US" 10806 113
"North Carolina" "US" 5016 51
"North Dakota" "US" 598 10
"North Dakota" "US" 2968 47
"North Dakota" "US" 1968 23
"North Dakota" "US" 140 1
"North Dakota" "US" 1586 26
"North Dakota" "US" 828 9
"North Dakota" "US" 432 3
"North Dakota" "US" 34905 303
"North Dakota" "US" 58967 333
"North Dakota" "US" 818 7
"North Dakota" "US" 1485 39
"North Dakota" "US" 456 4
"North Dakota" "US" 1038 8
"North Dakota" "US" 761 6
"North Dakota" "US" 727 18
"North Dakota" "US" 985 23
"North Dakota" "US" 475 4
"North Dakota" "US" 22113 125
"North Dakota" "US" 452 11
"North Dakota" "US" 571 2
"North Dakota" "US" 828 8
"North Dakota" "US" 506 13
"North Dakota" "US" 1003 20
"North Dakota" "US" 435 12
"North Dakota" "US" 1306 31
"North Dakota" "US" 685 9
"North Dakota" "US" 3260 25
"North Dakota" "US" 2723 49
"North Dakota" "US" 2566 24
"North Dakota" "US" 11225 142
"North Dakota" "US" 3243 37
"North Dakota" "US" 761 18
"North Dakota" "US" 329 5
"North Dakota" "US" 1971 16
"North Dakota" "US" 1059 32
"North Dakota" "US" 3611 57
"North Dakota" "US" 1491 28
"North Dakota" "US" 549 15
"North Dakota" "US" 4061 23
"North Dakota" "US" 6023 43
"North Dakota" "US" 1009 9
"North Dakota" "US" 297 7
"North Dakota" "US" 1337 19
"North Dakota" "US" 63 0
"North Dakota" "US" 11632 86
"North Dakota" "US" 380 2
"North Dakota" "US" 7056 97
"North Dakota" "US" 634 12
"North Dakota" "US" 2190 26
"North Dakota" "US" 63 22
"North Dakota" "US" 3352 34
"North Dakota" "US" 20770 251
"North Dakota" "US" 1011 12
"North Dakota" "US" 10470 68
"Northern Mariana Islands" "US" 11203 34
"Ohio" "US" 6966 146
"Ohio" "US" 27433 476
"Ohio" "US" 11959 217
"Ohio" "US" 19820 425
"Ohio" "US" 14511 141
"Ohio" "US" 11574 188
"Ohio" "US" 15667 303
"Ohio" "US" 11179 177
"Ohio" "US" 92752 1144
"Ohio" "US" 5253 125
"Ohio" "US" 8715 145
"Ohio" "US" 34938 580
"Ohio" "US" 51283 549
"Ohio" "US" 10307 167
"Ohio" "US" 24374 483
"Ohio" "US" 7946 158
"Ohio" "US" 11177 214
"Ohio" "US" 268759 3756
"Ohio" "US" 12371 236
"Ohio" "US" 10209 164
"Ohio" "US" 44255 271
"Ohio" "US" 19434 265
"Ohio" "US" 38473 428
"Ohio" "US" 7783 121
"Ohio" "US" 289003 2569
"Ohio" "US" 10320 180
"Ohio" "US" 7481 124
"Ohio" "US" 16022 264
"Ohio" "US" 37509 511
"Ohio" "US" 10458 150
"Ohio" "US" 187652 2052
"Ohio" "US" 17091 273
"Ohio" "US" 7067 157
"Ohio" "US" 3227 74
"Ohio" "US" 6424 106
"Ohio" "US" 10600 180
"Ohio" "US" 6668 120
"Ohio" "US" 5106 181
"Ohio" "US" 14484 220
"Ohio" "US" 8906 140
"Ohio" "US" 14700 317
"Ohio" "US" 13157 227
"Ohio" "US" 48894 732
"Ohio" "US" 17855 242
"Ohio" "US" 41662 475
"Ohio" "US" 10225 171
"Ohio" "US" 66517 971
"Ohio" "US" 100143 1408
"Ohio" "US" 9660 130
"Ohio" "US" 53371 1082
"Ohio" "US" 19841 266
"Ohio" "US" 40005 505
"Ohio" "US" 4615 87
"Ohio" "US" 9684 142
"Ohio" "US" 25702 480
"Ohio" "US" 3471 81
"Ohio" "US" 126726 1998
"Ohio" "US" 3268 59
"Ohio" "US" 7751 103
"Ohio" "US" 25280 293
"Ohio" "US" 3205 57
"Ohio" "US" 8463 138
"Ohio" "US" 4607 74
"Ohio" "US" 8296 124
"Ohio" "US" 17507 227
"Ohio" "US" 7455 120
"Ohio" "US" 34138 445
"Ohio" "US" 9453 197
"Ohio" "US" 8449 154
"Ohio" "US" 31517 505
"Ohio" "US" 19236 295
"Ohio" "US" 13892 233
"Ohio" "US" 20630 252
"Ohio" "US" 12737 226
"Ohio" "US" 11051 186
"Ohio" "US" 79756 1702
"Ohio" "US" 112216 1701
"Ohio" "US" 41544 933
"Ohio" "US" 20581 496
"Ohio" "US" 0 5
"Ohio" "US" 15610 102
"Ohio" "US" 6706 145
"Ohio" "US" 2906 55
"Ohio" "US" 57666 581
"Ohio" "US" 12339 206
"Ohio" "US" 23112 435
"Ohio" "US" 8999 164
"Ohio" "US" 31466 354
"Ohio" "US" 5409 105
"Oklahoma" "US" 7940 73
"Oklahoma" "US" 1714 14
"Oklahoma" "US" 3875 51
"Oklahoma" "US" 966 11
"Oklahoma" "US" 5930 106
"Oklahoma" "US" 2455 41
"Oklahoma" "US" 13571 135
"Oklahoma" "US" 8245 161
"Oklahoma" "US" 39383 385
"Oklahoma" "US" 14274 231
"Oklahoma" "US" 14507 149
"Oklahoma" "US" 4060 62
"Oklahoma" "US" 569 7
"Oklahoma" "US" 79158 802
"Oklahoma" "US" 1660 23
"Oklahoma" "US" 33004 388
"Oklahoma" "US" 1437 28
"Oklahoma" "US" 4759 53
"Oklahoma" "US" 18141 333
"Oklahoma" "US" 7893 166
"Oklahoma" "US" 11053 201
"Oklahoma" "US" 1063 31
"Oklahoma" "US" 772 8
"Oklahoma" "US" 15170 287
"Oklahoma" "US" 7024 142
"Oklahoma" "US" 13700 242
"Oklahoma" "US" 1031 16
"Oklahoma" "US" 1293 36
"Oklahoma" "US" 520 12
"Oklahoma" "US" 706 12
"Oklahoma" "US" 2777 39
"Oklahoma" "US" 2578 61
"Oklahoma" "US" 6558 105
"Oklahoma" "US" 1294 28
"Oklahoma" "US" 3029 53
"Oklahoma" "US" 12271 217
"Oklahoma" "US" 4160 69
"Oklahoma" "US" 1955 51
"Oklahoma" "US" 2268 35
"Oklahoma" "US" 12446 108
"Oklahoma" "US" 7848 138
"Oklahoma" "US" 10816 160
"Oklahoma" "US" 3090 38
"Oklahoma" "US" 2464 41
"Oklahoma" "US" 4603 42
"Oklahoma" "US" 10285 162
"Oklahoma" "US" 11624 132
"Oklahoma" "US" 8070 163
"Oklahoma" "US" 4877 124
"Oklahoma" "US" 4160 72
"Oklahoma" "US" 19935 335
"Oklahoma" "US" 3025 38
"Oklahoma" "US" 2779 38
"Oklahoma" "US" 3533 61
"Oklahoma" "US" 198164 2406
"Oklahoma" "US" 9664 185
"Oklahoma" "US" 10913 167
"Oklahoma" "US" 9123 124
"Oklahoma" "US" 0 0
"Oklahoma" "US" 4100 84
"Oklahoma" "US" 18274 163
"Oklahoma" "US" 10763 209
"Oklahoma" "US" 12032 144
"Oklahoma" "US" 20603 280
"Oklahoma" "US" 2662 45
"Oklahoma" "US" 871 16
"Oklahoma" "US" 25386 381
"Oklahoma" "US" 6118 133
"Oklahoma" "US" 10618 104
"Oklahoma" "US" 10963 202
"Oklahoma" "US" 5990 54
"Oklahoma" "US" 1525 34
"Oklahoma" "US" 170536 2148
"Oklahoma" "US" 1379 1554
"Oklahoma" "US" 21684 270
"Oklahoma" "US" 12669 256
"Oklahoma" "US" 2627 53
"Oklahoma" "US" 2353 38
"Oklahoma" "US" 5160 74
"Oregon" "US" 3210 48
"Oregon" "US" 15268 69
"Oregon" "US" 60312 614
"Oregon" "US" 4611 49
"Oregon" "US" 7593 93
"Oregon" "US" 10688 152
"Oregon" "US" 6044 79
"Oregon" "US" 3351 54
"Oregon" "US" 46048 281
"Oregon" "US" 19754 385
"Oregon" "US" 283 5
"Oregon" "US" 1681 22
"Oregon" "US" 1602 38
"Oregon" "US" 3565 43
"Oregon" "US" 42737 524
"Oregon" "US" 7225 90
"Oregon" "US" 16353 331
"Oregon" "US" 14127 218
"Oregon" "US" 1407 27
"Oregon" "US" 57456 524
"Oregon" "US" 7027 84
"Oregon" "US" 26503 266
"Oregon" "US" 8210 108
"Oregon" "US" 68968 707
"Oregon" "US" 2952 33
"Oregon" "US" 114392 1186
"Oregon" "US" 15284 130
"Oregon" "US" 319 6
"Oregon" "US" 3671 64
"Oregon" "US" 22361 213
"Oregon" "US" 0 0
"Oregon" "US" 5021 76
"Oregon" "US" 1251 16
"Oregon" "US" 5134 60
"Oregon" "US" 85575 584
"Oregon" "US" 242 3
"Oregon" "US" 17762 217
"Pennsylvania" "US" 24774 360
"Pennsylvania" "US" 264143 3295
"Pennsylvania" "US" 15265 341
"Pennsylvania" "US" 40163 738
"Pennsylvania" "US" 10970 275
"Pennsylvania" "US" 102326 1591
"Pennsylvania" "US" 29665 611
"Pennsylvania" "US" 15239 200
"Pennsylvania" "US" 123401 1882
"Pennsylvania" "US" 44473 732
"Pennsylvania" "US" 34574 723
"Pennsylvania" "US" 815 20
"Pennsylvania" "US" 15897 293
"Pennsylvania" "US" 35245 348
"Pennsylvania" "US" 92032 1144
"Pennsylvania" "US" 8232 202
"Pennsylvania" "US" 19287 345
"Pennsylvania" "US" 9036 124
"Pennsylvania" "US" 15110 243
"Pennsylvania" "US" 19776 315
"Pennsylvania" "US" 50953 891
"Pennsylvania" "US" 59078 960
"Pennsylvania" "US" 110242 1868
"Pennsylvania" "US" 7131 100
"Pennsylvania" "US" 57138 755
"Pennsylvania" "US" 31037 667
"Pennsylvania" "US" 2240 35
"Pennsylvania" "US" 40325 692
"Pennsylvania" "US" 4122 65
"Pennsylvania" "US" 8456 104
"Pennsylvania" "US" 11507 244
"Pennsylvania" "US" 17415 354
"Pennsylvania" "US" 9007 231
"Pennsylvania" "US" 4766 175
"Pennsylvania" "US" 43548 764
"Pennsylvania" "US" 121018 1880
"Pennsylvania" "US" 18945 413
"Pennsylvania" "US" 36566 514
"Pennsylvania" "US" 89551 1235
"Pennsylvania" "US" 73536 1346
"Pennsylvania" "US" 28446 513
"Pennsylvania" "US" 8196 138
"Pennsylvania" "US" 23328 496
"Pennsylvania" "US" 12279 276
"Pennsylvania" "US" 37024 518
"Pennsylvania" "US" 152897 2310
"Pennsylvania" "US" 4523 93
"Pennsylvania" "US" 79660 1086
"Pennsylvania" "US" 22829 530
"Pennsylvania" "US" 8829 184
"Pennsylvania" "US" 309642 5080
"Pennsylvania" "US" 10213 95
"Pennsylvania" "US" 3194 92
"Pennsylvania" "US" 34435 674
"Pennsylvania" "US" 8102 156
"Pennsylvania" "US" 18712 405
"Pennsylvania" "US" 1050 36
"Pennsylvania" "US" 7837 108
"Pennsylvania" "US" 8027 192
"Pennsylvania" "US" 0 0
"Pennsylvania" "US" 11691 153
"Pennsylvania" "US" 11243 238
"Pennsylvania" "US" 7338 210
"Pennsylvania" "US" 50872 651
"Pennsylvania" "US" 10151 169
"Pennsylvania" "US" 79759 1369
"Pennsylvania" "US" 5081 104
"Pennsylvania" "US" 118656 1491
"Puerto Rico" "US" 2151 0
"Puerto Rico" "US" 6001 0
"Puerto Rico" "US" 6757 0
"Puerto Rico" "US" 3780 0
"Puerto Rico" "US" 3428 0
"Puerto Rico" "US" 3368 0
"Puerto Rico" "US" 11979 0
"Puerto Rico" "US" 1700 0
"Puerto Rico" "US" 3095 0
"Puerto Rico" "US" 4313 0
"Puerto Rico" "US" 31428 0
"Puerto Rico" "US" 4733 0
"Puerto Rico" "US" 20294 0
"Puerto Rico" "US" 4622 0
"Puerto Rico" "US" 5997 0
"Puerto Rico" "US" 26104 0
"Puerto Rico" "US" 3820 0
"Puerto Rico" "US" 5448 0
"Puerto Rico" "US" 1242 0
"Puerto Rico" "US" 2377 0
"Puerto Rico" "US" 5365 0
"Puerto Rico" "US" 4233 0
"Puerto Rico" "US" 2637 0
"Puerto Rico" "US" 5639 0
"Puerto Rico" "US" 159 0
"Puerto Rico" "US" 6075 0
"Puerto Rico" "US" 4081 0
"Puerto Rico" "US" 2153 0
"Puerto Rico" "US" 1352 0
"Puerto Rico" "US" 4387 0
"Puerto Rico" "US" 1885 0
"Puerto Rico" "US" 14377 0
"Puerto Rico" "US" 6868 0
"Puerto Rico" "US" 4932 0
"Puerto Rico" "US" 1763 0
"Puerto Rico" "US" 7132 0
"Puerto Rico" "US" 6314 0
"Puerto Rico" "US" 1889 0
"Puerto Rico" "US" 5600 0
"Puerto Rico" "US" 5855 0
"Puerto Rico" "US" 2312 0
"Puerto Rico" "US" 3380 0
"Puerto Rico" "US" 1021 0
"Puerto Rico" "US" 4943 0
"Puerto Rico" "US" 3043 0
"Puerto Rico" "US" 2312 0
"Puerto Rico" "US" 5506 0
"Puerto Rico" "US" 509 0
"Puerto Rico" "US" 1264 0
"Puerto Rico" "US" 9129 0
"Puerto Rico" "US" 5622 0
"Puerto Rico" "US" 4482 0
"Puerto Rico" "US" 3169 0
"Puerto Rico" "US" 4529 0
"Puerto Rico" "US" 2696 0
"Puerto Rico" "US" 434 0
"Puerto Rico" "US" 1861 0
"Puerto Rico" "US" 2149 0
"Puerto Rico" "US" 17005 0
"Puerto Rico" "US" 3652 0
"Puerto Rico" "US" 2042 0
"Puerto Rico" "US" 6983 0
"Puerto Rico" "US" 2120 0
"Puerto Rico" "US" 3022 0
"Puerto Rico" "US" 3300 0
"Puerto Rico" "US" 55999 0
"Puerto Rico" "US" 5049 0
"Puerto Rico" "US" 5516 0
"Puerto Rico" "US" 2342 0
"Puerto Rico" "US" 11029 0
"Puerto Rico" "US" 11741 0
"Puerto Rico" "US" 9193 0
"Puerto Rico" "US" 15753 4177
"Puerto Rico" "US" 3156 0
"Puerto Rico" "US" 5616 0
"Puerto Rico" "US" 9761 0
"Puerto Rico" "US" 630 0
"Puerto Rico" "US" 2853 0
"Puerto Rico" "US" 4047 0
"Puerto Rico" "US" 3840 0
"Recovered" "US" 0 0
"Rhode Island" "US" 13538 169
"Rhode Island" "US" 48495 512
"Rhode Island" "US" 19986 88
"Rhode Island" "US" 221007 2522
"Rhode Island" "US" 29242 12
"Rhode Island" "US" 32380 224
"South Carolina" "US" 6642 69
"South Carolina" "US" 41465 437
"South Carolina" "US" 2080 24
"South Carolina" "US" 57741 986
"South Carolina" "US" 3425 75
"South Carolina" "US" 5812 102
"South Carolina" "US" 43056 376
"South Carolina" "US" 51760 445
"South Carolina" "US" 2784 61
"South Carolina" "US" 111853 938
"South Carolina" "US" 14680 318
"South Carolina" "US" 10089 151
"South Carolina" "US" 11800 188
"South Carolina" "US" 8720 157
"South Carolina" "US" 8849 220
"South Carolina" "US" 18885 309
"South Carolina" "US" 9698 143
"South Carolina" "US" 55906 491
"South Carolina" "US" 6755 69
"South Carolina" "US" 5970 107
"South Carolina" "US" 41718 624
"South Carolina" "US" 15839 224
"South Carolina" "US" 172282 1984
"South Carolina" "US" 22541 304
"South Carolina" "US" 5009 85
"South Carolina" "US" 96403 1153
"South Carolina" "US" 5889 93
"South Carolina" "US" 21437 254
"South Carolina" "US" 25060 280
"South Carolina" "US" 18609 294
"South Carolina" "US" 4251 94
"South Carolina" "US" 95691 865
"South Carolina" "US" 8539 161
"South Carolina" "US" 7853 105
"South Carolina" "US" 2226 39
"South Carolina" "US" 13270 191
"South Carolina" "US" 24170 338
"South Carolina" "US" 23293 415
"South Carolina" "US" 45840 624
"South Carolina" "US" 122265 937
"South Carolina" "US" 3955 76
"South Carolina" "US" 94883 1538
"South Carolina" "US" 27811 390
"South Carolina" "US" 0 0
"South Carolina" "US" 7726 148
"South Carolina" "US" 8526 146
"South Carolina" "US" 77541 670
"South Dakota" "US" 768 17
"South Dakota" "US" 4585 59
"South Dakota" "US" 788 14
"South Dakota" "US" 2291 38
"South Dakota" "US" 8096 52
"South Dakota" "US" 10289 121
"South Dakota" "US" 1411 20
"South Dakota" "US" 619 18
"South Dakota" "US" 2750 44
"South Dakota" "US" 266 7
"South Dakota" "US" 2927 35
"South Dakota" "US" 797 9
"South Dakota" "US" 3489 21
"South Dakota" "US" 8408 99
"South Dakota" "US" 1067 17
"South Dakota" "US" 2027 25
"South Dakota" "US" 5880 77
"South Dakota" "US" 1275 35
"South Dakota" "US" 1035 12
"South Dakota" "US" 3137 42
"South Dakota" "US" 681 16
"South Dakota" "US" 939 16
"South Dakota" "US" 1804 39
"South Dakota" "US" 565 16
"South Dakota" "US" 2039 50
"South Dakota" "US" 1064 34
"South Dakota" "US" 451 12
"South Dakota" "US" 1500 41
"South Dakota" "US" 561 12
"South Dakota" "US" 655 6
"South Dakota" "US" 201 3
"South Dakota" "US" 4313 58
"South Dakota" "US" 1730 36
"South Dakota" "US" 306 8
"South Dakota" "US" 629 21
"South Dakota" "US" 415 20
"South Dakota" "US" 177 2
"South Dakota" "US" 1312 21
"South Dakota" "US" 2326 28
"South Dakota" "US" 6565 83
"South Dakota" "US" 15484 102
"South Dakota" "US" 1203 12
"South Dakota" "US" 784 13
"South Dakota" "US" 1340 31
"South Dakota" "US" 425 9
"South Dakota" "US" 7004 62
"South Dakota" "US" 527 8
"South Dakota" "US" 456 13
"South Dakota" "US" 57034 513
"South Dakota" "US" 1376 28
"South Dakota" "US" 3923 62
"South Dakota" "US" 32674 341
"South Dakota" "US" 682 18
"South Dakota" "US" 704 7
"South Dakota" "US" 2427 53
"South Dakota" "US" 573 6
"South Dakota" "US" 1414 35
"South Dakota" "US" 635 7
"South Dakota" "US" 245 3
"South Dakota" "US" 2972 52
"South Dakota" "US" 1379 24
"South Dakota" "US" 1964 62
"South Dakota" "US" 0 0
"South Dakota" "US" 4006 52
"South Dakota" "US" 1312 26
"South Dakota" "US" 5902 59
"South Dakota" "US" 663 11
"Tennessee" "US" 22072 328
"Tennessee" "US" 14948 232
"Tennessee" "US" 4493 91
"Tennessee" "US" 4658 56
"Tennessee" "US" 39079 420
"Tennessee" "US" 33104 407
"Tennessee" "US" 12224 162
"Tennessee" "US" 4195 60
"Tennessee" "US" 8948 156
"Tennessee" "US" 16458 332
"Tennessee" "US" 10902 118
"Tennessee" "US" 5840 95
"Tennessee" "US" 9094 176
"Tennessee" "US" 2287 50
"Tennessee" "US" 11565 210
"Tennessee" "US" 16943 262
"Tennessee" "US" 5177 84
"Tennessee" "US" 16097 322
"Tennessee" "US" 191390 1642
"Tennessee" "US" 6278 100
"Tennessee" "US" 3731 67
"Tennessee" "US" 15870 242
"Tennessee" "US" 12786 199
"Tennessee" "US" 11409 181
"Tennessee" "US" 5696 127
"Tennessee" "US" 12849 178
"Tennessee" "US" 17380 256
"Tennessee" "US" 9401 189
"Tennessee" "US" 6777 108
"Tennessee" "US" 22053 366
"Tennessee" "US" 3985 71
"Tennessee" "US" 19697 349
"Tennessee" "US" 99820 1125
"Tennessee" "US" 2007 35
"Tennessee" "US" 7589 116
"Tennessee" "US" 8750 143
"Tennessee" "US" 16636 312
"Tennessee" "US" 6161 99
"Tennessee" "US" 9115 155
"Tennessee" "US" 8263 157
"Tennessee" "US" 6823 109
"Tennessee" "US" 2675 60
"Tennessee" "US" 4839 72
"Tennessee" "US" 3204 63
"Tennessee" "US" 15713 260
"Tennessee" "US" 5164 89
"Tennessee" "US" 127398 1354
"Tennessee" "US" 2740 42
"Tennessee" "US" 7737 102
"Tennessee" "US" 14264 195
"Tennessee" "US" 3570 58
"Tennessee" "US" 9976 166
"Tennessee" "US" 14472 192
"Tennessee" "US" 8439 145
"Tennessee" "US" 29908 421
"Tennessee" "US" 8850 128
"Tennessee" "US" 10359 120
"Tennessee" "US" 28980 334
"Tennessee" "US" 16673 254
"Tennessee" "US" 7641 119
"Tennessee" "US" 3384 55
"Tennessee" "US" 14509 236
"Tennessee" "US" 50167 566
"Tennessee" "US" 2238 39
"Tennessee" "US" 6178 82
"Tennessee" "US" 10764 189
"Tennessee" "US" 48348 264
"Tennessee" "US" 7136 121
"Tennessee" "US" 2328 55
"Tennessee" "US" 1768 36
"Tennessee" "US" 4729 71
"Tennessee" "US" 25082 302
"Tennessee" "US" 9970 154
"Tennessee" "US" 15780 231
"Tennessee" "US" 21521 296
"Tennessee" "US" 95639 887
"Tennessee" "US" 9034 116
"Tennessee" "US" 4211 66
"Tennessee" "US" 30275 407
"Tennessee" "US" 235399 3254
"Tennessee" "US" 6160 83
"Tennessee" "US" 3284 57
"Tennessee" "US" 45769 709
"Tennessee" "US" 53118 718
"Tennessee" "US" 17601 232
"Tennessee" "US" 4217 45
"Tennessee" "US" 38527 607
"Tennessee" "US" 5164 94
"Tennessee" "US" 5394 73
"Tennessee" "US" 1847 48
"Tennessee" "US" 12990 175
"Tennessee" "US" 38534 487
"Tennessee" "US" 5696 64
"Tennessee" "US" 9501 144
"Tennessee" "US" 8223 128
"Tennessee" "US" 61958 399
"Tennessee" "US" 41623 479
"Texas" "US" 9534 236
"Texas" "US" 3793 71
"Texas" "US" 15403 480
"Texas" "US" 4100 84
"Texas" "US" 2154 28
"Texas" "US" 525 9
"Texas" "US" 13552 231
"Texas" "US" 5734 73
"Texas" "US" 1475 39
"Texas" "US" 3602 76
"Texas" "US" 21749 236
"Texas" "US" 811 32
"Texas" "US" 8302 153
"Texas" "US" 66913 895
"Texas" "US" 557444 6105
"Texas" "US" 2535 34
"Texas" "US" 98 2
"Texas" "US" 4066 70
"Texas" "US" 20101 431
"Texas" "US" 93447 981
"Texas" "US" 60326 408
"Texas" "US" 1065 29
"Texas" "US" 462 8
"Texas" "US" 1615 52
"Texas" "US" 11714 229
"Texas" "US" 5007 66
"Texas" "US" 10954 168
"Texas" "US" 14199 175
"Texas" "US" 5704 48
"Texas" "US" 2855 72
"Texas" "US" 102472 2021
"Texas" "US" 2856 74
"Texas" "US" 1527 34
"Texas" "US" 7214 196
"Texas" "US" 2290 47
"Texas" "US" 10314 69
"Texas" "US" 7965 253
"Texas" "US" 2633 31
"Texas" "US" 2074 36
"Texas" "US" 885 23
"Texas" "US" 838 20
"Texas" "US" 1630 71
"Texas" "US" 211919 1504
"Texas" "US" 701 16
"Texas" "US" 3796 63
"Texas" "US" 33974 546
"Texas" "US" 3579 78
"Texas" "US" 1079 11
"Texas" "US" 7311 132
"Texas" "US" 17522 210
"Texas" "US" 310 9
"Texas" "US" 1275 24
"Texas" "US" 1041 19
"Texas" "US" 1881 45
"Texas" "US" 512 14
"Texas" "US" 2153 40
"Texas" "US" 583614 6732
"Texas" "US" 2896 94
"Texas" "US" 6460 98
"Texas" "US" 4804 112
"Texas" "US" 1812 25
"Texas" "US" 179240 1346
"Texas" "US" 450 16
"Texas" "US" 5749 51
"Texas" "US" 1146 26
"Texas" "US" 3364 69
"Texas" "US" 2816 113
"Texas" "US" 37440 700
"Texas" "US" 465 11
"Texas" "US" 207499 3719
"Texas" "US" 48782 580
"Texas" "US" 8680 123
"Texas" "US" 3766 64
"Texas" "US" 6855 183
"Texas" "US" 4769 105
"Texas" "US" 607 24
"Texas" "US" 1950 48
"Texas" "US" 203 11
"Texas" "US" 183118 1214
"Texas" "US" 2196 42
"Texas" "US" 3864 82
"Texas" "US" 5839 93
"Texas" "US" 2206 83
"Texas" "US" 95680 849
"Texas" "US" 1270 28
"Texas" "US" 5375 109
"Texas" "US" 199 3
"Texas" "US" 1200 32
"Texas" "US" 4721 98
"Texas" "US" 6179 124
"Texas" "US" 27099 633
"Texas" "US" 23174 682
"Texas" "US" 8470 119
"Texas" "US" 38079 398
"Texas" "US" 6558 245
"Texas" "US" 1094 23
"Texas" "US" 1960 33
"Texas" "US" 1921 29
"Texas" "US" 555 19
"Texas" "US" 12024 250
