"Province_State" "Country_Region" "Confirmed" "Deaths"
"North Carolina" "US" 9513 110
"North Carolina" "US" 688 5
"North Carolina" "US" 5231 56
"North Carolina" "US" 2195 30
"North Carolina" "US" 19783 310
"North Carolina" "US" 4749 89
"North Carolina" "US" 2628 34
"North Carolina" "US" 1486 32
"North Carolina" "US" 865 18
"North Carolina" "US" 11688 228
"North Carolina" "US" 6440 152
"North Carolina" "US" 9462 128
"North Carolina" "US" 30124 319
"North Carolina" "US" 1577 16
"North Carolina" "US" 2182 10
"North Carolina" "US" 17004 198
"North Carolina" "US" 4172 40
"North Carolina" "US" 6356 139
"North Carolina" "US" 25703 232
"North Carolina" "US" 5698 113
"North Carolina" "US" 36863 418
"North Carolina" "US" 7041 54
"North Carolina" "US" 27166 444
"North Carolina" "US" 751 13
"North Carolina" "US" 651 13
"North Carolina" "US" 5987 83
"North Carolina" "US" 2418 47
"North Carolina" "US" 48515 721
"North Carolina" "US" 5678 112
"North Carolina" "US" 12006 181
"North Carolina" "US" 4495 98
"North Carolina" "US" 10314 165
"North Carolina" "US" 2112 64
"North Carolina" "US" 4886 56
"North Carolina" "US" 670 9
"North Carolina" "US" 19240 236
"North Carolina" "US" 3666 56
"North Carolina" "US" 22197 235
"North Carolina" "US" 899 27
"North Carolina" "US" 6137 83
"North Carolina" "US" 6258 124
"North Carolina" "US" 10256 86
"North Carolina" "US" 3160 41
"North Carolina" "US" 1604 42
"North Carolina" "US" 2315 45
"North Carolina" "US" 5292 63
"North Carolina" "US" 114280 974
"North Carolina" "US" 1479 16
"North Carolina" "US" 3380 96
"North Carolina" "US" 9039 192
"North Carolina" "US" 11661 196
"North Carolina" "US" 19521 175
"North Carolina" "US" 1897 61
"North Carolina" "US" 17787 151
"North Carolina" "US" 8586 101
"North Carolina" "US" 1121 13
"North Carolina" "US" 3441 84
"North Carolina" "US" 5550 67
"North Carolina" "US" 1036 11
"North Carolina" "US" 3489 71
"North Carolina" "US" 20449 96
"North Carolina" "US" 1502 30
"North Carolina" "US" 15321 231
"North Carolina" "US" 4799 97
"North Carolina" "US" 16799 261
"North Carolina" "US" 8087 150
"North Carolina" "US" 17184 310
"North Carolina" "US" 7425 216
"North Carolina" "US" 8124 114
"North Carolina" "US" 3889 88
"North Carolina" "US" 7937 136
"North Carolina" "US" 4227 80
"North Carolina" "US" 8393 170
"North Carolina" "US" 1206 18
"North Carolina" "US" 2391 33
"North Carolina" "US" 326 6
"North Carolina" "US" 0 0
"North Carolina" "US" 24833 225
"North Carolina" "US" 4994 89
"North Carolina" "US" 89383 732
"North Carolina" "US" 1812 20
"North Carolina" "US" 1134 32
"North Carolina" "US" 4963 33
"North Carolina" "US" 11446 246
"North Carolina" "US" 6933 116
"North Carolina" "US" 9851 181
"North Carolina" "US" 4133 55
"North Carolina" "US" 1639 28
"North Dakota" "US" 271 3
"North Dakota" "US" 1423 31
"North Dakota" "US" 1101 19
"North Dakota" "US" 54 0
"North Dakota" "US" 724 20
"North Dakota" "US" 405 5
"North Dakota" "US" 248 3
"North Dakota" "US" 16018 195
"North Dakota" "US" 24760 209
"North Dakota" "US" 432 5
"North Dakota" "US" 799 33
"North Dakota" "US" 187 2
"North Dakota" "US" 397 7
"North Dakota" "US" 471 6
"North Dakota" "US" 440 13
"North Dakota" "US" 600 19
"North Dakota" "US" 261 3
"North Dakota" "US" 10714 79
"North Dakota" "US" 211 7
"North Dakota" "US" 330 2
"North Dakota" "US" 332 4
"North Dakota" "US" 277 10
"North Dakota" "US" 536 17
"North Dakota" "US" 266 10
"North Dakota" "US" 654 23
"North Dakota" "US" 354 7
"North Dakota" "US" 1449 14
"North Dakota" "US" 1292 30
"North Dakota" "US" 1165 10
"North Dakota" "US" 5343 101
"North Dakota" "US" 1383 18
"North Dakota" "US" 482 15
"North Dakota" "US" 158 3
"North Dakota" "US" 822 11
"North Dakota" "US" 550 25
"North Dakota" "US" 1729 30
"North Dakota" "US" 700 17
"North Dakota" "US" 322 14
"North Dakota" "US" 2027 17
"North Dakota" "US" 2161 28
"North Dakota" "US" 501 7
"North Dakota" "US" 122 2
"North Dakota" "US" 665 12
"North Dakota" "US" 32 0
"North Dakota" "US" 4942 51
"North Dakota" "US" 194 2
"North Dakota" "US" 3544 81
"North Dakota" "US" 327 11
"North Dakota" "US" 1053 18
"North Dakota" "US" 0 31
"North Dakota" "US" 1913 27
"North Dakota" "US" 9956 199
"North Dakota" "US" 458 8
"North Dakota" "US" 5016 40
"Northern Mariana Islands" "US" 183 2
"Ohio" "US" 2431 56
"Ohio" "US" 11914 239
"Ohio" "US" 4357 97
"Ohio" "US" 7162 179
"Ohio" "US" 5243 60
"Ohio" "US" 5022 87
"Ohio" "US" 6159 174
"Ohio" "US" 4024 61
"Ohio" "US" 39021 606
"Ohio" "US" 1973 48
"Ohio" "US" 3448 59
"Ohio" "US" 14237 306
"Ohio" "US" 20125 253
"Ohio" "US" 3791 66
"Ohio" "US" 9036 230
"Ohio" "US" 2690 60
"Ohio" "US" 4040 110
"Ohio" "US" 115829 2211
"Ohio" "US" 5420 129
"Ohio" "US" 4323 99
"Ohio" "US" 18860 136
"Ohio" "US" 8057 165
"Ohio" "US" 16577 204
"Ohio" "US" 2855 50
"Ohio" "US" 128765 1467
"Ohio" "US" 4321 74
"Ohio" "US" 2408 50
"Ohio" "US" 6841 151
"Ohio" "US" 15284 248
"Ohio" "US" 3251 53
"Ohio" "US" 81413 1250
"Ohio" "US" 6999 132
"Ohio" "US" 2754 65
"Ohio" "US" 1141 38
"Ohio" "US" 2734 67
"Ohio" "US" 3598 65
"Ohio" "US" 2205 63
"Ohio" "US" 2703 101
"Ohio" "US" 5547 122
"Ohio" "US" 3182 54
"Ohio" "US" 5680 158
"Ohio" "US" 4572 112
"Ohio" "US" 21213 388
"Ohio" "US" 5734 102
"Ohio" "US" 16664 222
"Ohio" "US" 3876 77
"Ohio" "US" 25679 505
"Ohio" "US" 43364 820
"Ohio" "US" 4444 66
"Ohio" "US" 22378 603
"Ohio" "US" 8646 138
"Ohio" "US" 15613 271
"Ohio" "US" 1485 40
"Ohio" "US" 4873 85
"Ohio" "US" 10850 225
"Ohio" "US" 1363 44
"Ohio" "US" 52560 1043
"Ohio" "US" 1096 24
"Ohio" "US" 2918 40
"Ohio" "US" 8907 135
"Ohio" "US" 1362 39
"Ohio" "US" 3736 81
"Ohio" "US" 1765 42
"Ohio" "US" 2973 50
"Ohio" "US" 8664 122
"Ohio" "US" 2428 35
"Ohio" "US" 13251 215
"Ohio" "US" 3856 105
"Ohio" "US" 4336 103
"Ohio" "US" 11608 211
"Ohio" "US" 6946 161
"Ohio" "US" 5443 126
"Ohio" "US" 6536 106
"Ohio" "US" 5349 128
"Ohio" "US" 4768 95
"Ohio" "US" 33339 929
"Ohio" "US" 48440 1001
"Ohio" "US" 16555 482
"Ohio" "US" 8651 250
"Ohio" "US" 0 3
"Ohio" "US" 5846 49
"Ohio" "US" 2472 64
"Ohio" "US" 857 17
"Ohio" "US" 24600 303
"Ohio" "US" 5320 109
"Ohio" "US" 9147 223
"Ohio" "US" 3482 78
"Ohio" "US" 13293 200
"Ohio" "US" 2347 56
"Oklahoma" "US" 3204 44
"Oklahoma" "US" 1155 7
"Oklahoma" "US" 1878 27
"Oklahoma" "US" 475 6
"Oklahoma" "US" 2902 58
"Oklahoma" "US" 1048 20
"Oklahoma" "US" 6139 79
"Oklahoma" "US" 3984 96
"Oklahoma" "US" 17415 185
"Oklahoma" "US" 6228 126
"Oklahoma" "US" 5667 79
"Oklahoma" "US" 1623 27
"Oklahoma" "US" 214 2
"Oklahoma" "US" 31313 437
"Oklahoma" "US" 701 15
"Oklahoma" "US" 14103 198
"Oklahoma" "US" 696 16
"Oklahoma" "US" 2009 18
"Oklahoma" "US" 7047 165
"Oklahoma" "US" 4085 104
"Oklahoma" "US" 4712 94
"Oklahoma" "US" 553 14
"Oklahoma" "US" 357 6
"Oklahoma" "US" 7820 139
"Oklahoma" "US" 3625 79
"Oklahoma" "US" 5992 130
"Oklahoma" "US" 549 7
"Oklahoma" "US" 584 22
"Oklahoma" "US" 327 6
"Oklahoma" "US" 420 8
"Oklahoma" "US" 1258 17
"Oklahoma" "US" 1247 29
"Oklahoma" "US" 3131 56
"Oklahoma" "US" 705 17
"Oklahoma" "US" 1380 37
"Oklahoma" "US" 5345 128
"Oklahoma" "US" 2058 41
"Oklahoma" "US" 819 26
"Oklahoma" "US" 844 13
"Oklahoma" "US" 5646 67
"Oklahoma" "US" 3263 72
"Oklahoma" "US" 4310 65
"Oklahoma" "US" 1516 22
"Oklahoma" "US" 956 24
"Oklahoma" "US" 2049 23
"Oklahoma" "US" 4276 73
"Oklahoma" "US" 5334 73
"Oklahoma" "US" 3994 94
"Oklahoma" "US" 2018 61
"Oklahoma" "US" 2028 44
"Oklahoma" "US" 9381 177
"Oklahoma" "US" 1380 20
"Oklahoma" "US" 1159 20
"Oklahoma" "US" 1800 32
"Oklahoma" "US" 87633 1307
"Oklahoma" "US" 3853 83
"Oklahoma" "US" 4794 79
"Oklahoma" "US" 4022 70
"Oklahoma" "US" 0 0
"Oklahoma" "US" 1794 52
"Oklahoma" "US" 8717 76
"Oklahoma" "US" 4668 78
"Oklahoma" "US" 5172 80
"Oklahoma" "US" 8405 131
"Oklahoma" "US" 1010 22
"Oklahoma" "US" 390 12
"Oklahoma" "US" 10637 194
"Oklahoma" "US" 2885 78
"Oklahoma" "US" 4177 56
"Oklahoma" "US" 4907 106
"Oklahoma" "US" 3537 34
"Oklahoma" "US" 805 17
"Oklahoma" "US" 75784 1118
"Oklahoma" "US" 1102 0
"Oklahoma" "US" 8230 121
"Oklahoma" "US" 5266 118
"Oklahoma" "US" 1087 23
"Oklahoma" "US" 1219 18
"Oklahoma" "US" 3170 36
"Oregon" "US" 1011 15
"Oregon" "US" 3265 22
"Oregon" "US" 18932 235
"Oregon" "US" 1058 9
"Oregon" "US" 1921 29
"Oregon" "US" 2166 37
"Oregon" "US" 1292 23
"Oregon" "US" 710 11
"Oregon" "US" 10018 82
"Oregon" "US" 3884 83
"Oregon" "US" 80 1
"Oregon" "US" 550 7
"Oregon" "US" 433 9
"Oregon" "US" 1216 33
"Oregon" "US" 11535 146
"Oregon" "US" 2370 39
"Oregon" "US" 3606 72
"Oregon" "US" 4776 78
"Oregon" "US" 467 8
"Oregon" "US" 13908 164
"Oregon" "US" 1430 21
"Oregon" "US" 5611 81
"Oregon" "US" 3614 63
"Oregon" "US" 23425 323
"Oregon" "US" 1154 16
"Oregon" "US" 40371 614
"Oregon" "US" 3993 56
"Oregon" "US" 67 1
"Oregon" "US" 660 4
"Oregon" "US" 8593 87
"Oregon" "US" 0 0
"Oregon" "US" 1499 24
"Oregon" "US" 194 5
"Oregon" "US" 1444 30
"Oregon" "US" 26781 248
"Oregon" "US" 35 1
"Oregon" "US" 4782 79
"Pennsylvania" "US" 9652 187
"Pennsylvania" "US" 101780 2008
"Pennsylvania" "US" 6013 148
"Pennsylvania" "US" 15530 387
"Pennsylvania" "US" 4708 141
"Pennsylvania" "US" 48404 1039
"Pennsylvania" "US" 13517 341
"Pennsylvania" "US" 6122 94
"Pennsylvania" "US" 60776 1322
"Pennsylvania" "US" 17599 418
"Pennsylvania" "US" 14809 438
"Pennsylvania" "US" 308 7
"Pennsylvania" "US" 6392 175
"Pennsylvania" "US" 16908 225
"Pennsylvania" "US" 40774 822
"Pennsylvania" "US" 3205 96
"Pennsylvania" "US" 8640 152
"Pennsylvania" "US" 3710 66
"Pennsylvania" "US" 5891 135
"Pennsylvania" "US" 7540 154
"Pennsylvania" "US" 20607 525
"Pennsylvania" "US" 26104 557
"Pennsylvania" "US" 52375 1401
"Pennsylvania" "US" 2868 41
"Pennsylvania" "US" 21194 417
"Pennsylvania" "US" 13391 328
"Pennsylvania" "US" 1433 21
"Pennsylvania" "US" 15447 372
"Pennsylvania" "US" 1366 15
"Pennsylvania" "US" 3346 40
"Pennsylvania" "US" 5149 135
"Pennsylvania" "US" 6412 178
"Pennsylvania" "US" 3343 99
"Pennsylvania" "US" 2139 87
"Pennsylvania" "US" 18535 480
"Pennsylvania" "US" 55365 1160
"Pennsylvania" "US" 7667 214
"Pennsylvania" "US" 16184 294
"Pennsylvania" "US" 39824 861
"Pennsylvania" "US" 32054 823
"Pennsylvania" "US" 11948 292
"Pennsylvania" "US" 3808 74
"Pennsylvania" "US" 9713 261
"Pennsylvania" "US" 5430 180
"Pennsylvania" "US" 14805 321
"Pennsylvania" "US" 70369 1734
"Pennsylvania" "US" 2019 67
"Pennsylvania" "US" 35849 716
"Pennsylvania" "US" 9706 358
"Pennsylvania" "US" 3847 101
"Pennsylvania" "US" 154286 3746
"Pennsylvania" "US" 4032 54
"Pennsylvania" "US" 1212 25
"Pennsylvania" "US" 14785 412
"Pennsylvania" "US" 3677 85
"Pennsylvania" "US" 8063 218
"Pennsylvania" "US" 440 20
"Pennsylvania" "US" 2659 62
"Pennsylvania" "US" 3122 110
"Pennsylvania" "US" 0 0
"Pennsylvania" "US" 6153 89
"Pennsylvania" "US" 4094 100
"Pennsylvania" "US" 2643 103
"Pennsylvania" "US" 17906 304
"Pennsylvania" "US" 4142 84
"Pennsylvania" "US" 34381 771
"Pennsylvania" "US" 1995 54
"Pennsylvania" "US" 46951 824
"Puerto Rico" "US" 468 0
"Puerto Rico" "US" 1329 0
"Puerto Rico" "US" 1528 0
"Puerto Rico" "US" 1200 0
"Puerto Rico" "US" 673 0
"Puerto Rico" "US" 797 0
"Puerto Rico" "US" 2981 0
"Puerto Rico" "US" 303 0
"Puerto Rico" "US" 768 0
"Puerto Rico" "US" 1225 0
"Puerto Rico" "US" 10338 0
"Puerto Rico" "US" 917 0
"Puerto Rico" "US" 6276 0
"Puerto Rico" "US" 1191 0
"Puerto Rico" "US" 1952 0
"Puerto Rico" "US" 8660 0
"Puerto Rico" "US" 1236 0
"Puerto Rico" "US" 1285 0
"Puerto Rico" "US" 390 0
"Puerto Rico" "US" 771 0
"Puerto Rico" "US" 1288 0
"Puerto Rico" "US" 873 0
"Puerto Rico" "US" 711 0
"Puerto Rico" "US" 1556 0
"Puerto Rico" "US" 39 0
"Puerto Rico" "US" 2044 0
"Puerto Rico" "US" 1228 0
"Puerto Rico" "US" 545 0
"Puerto Rico" "US" 230 0
"Puerto Rico" "US" 831 0
"Puerto Rico" "US" 383 0
"Puerto Rico" "US" 4252 0
"Puerto Rico" "US" 2180 0
"Puerto Rico" "US" 1143 0
"Puerto Rico" "US" 408 0
"Puerto Rico" "US" 2065 0
"Puerto Rico" "US" 1400 0
"Puerto Rico" "US" 367 0
"Puerto Rico" "US" 1126 0
"Puerto Rico" "US" 2262 0
"Puerto Rico" "US" 441 0
"Puerto Rico" "US" 780 0
"Puerto Rico" "US" 253 0
"Puerto Rico" "US" 1626 0
"Puerto Rico" "US" 1276 0
"Puerto Rico" "US" 749 0
"Puerto Rico" "US" 1435 0
"Puerto Rico" "US" 105 0
"Puerto Rico" "US" 366 0
"Puerto Rico" "US" 1965 0
"Puerto Rico" "US" 1400 0
"Puerto Rico" "US" 1463 0
"Puerto Rico" "US" 1064 0
"Puerto Rico" "US" 1565 0
"Puerto Rico" "US" 891 0
"Puerto Rico" "US" 295 0
"Puerto Rico" "US" 363 0
"Puerto Rico" "US" 566 0
"Puerto Rico" "US" 3406 0
"Puerto Rico" "US" 905 0
"Puerto Rico" "US" 541 0
"Puerto Rico" "US" 2140 0
"Puerto Rico" "US" 395 0
"Puerto Rico" "US" 742 0
"Puerto Rico" "US" 619 0
"Puerto Rico" "US" 18410 0
"Puerto Rico" "US" 1753 0
"Puerto Rico" "US" 1315 0
"Puerto Rico" "US" 469 0
"Puerto Rico" "US" 3927 0
"Puerto Rico" "US" 3881 0
"Puerto Rico" "US" 2985 0
"Puerto Rico" "US" 4022 2543
"Puerto Rico" "US" 900 0
"Puerto Rico" "US" 1768 0
"Puerto Rico" "US" 2953 0
"Puerto Rico" "US" 122 0
"Puerto Rico" "US" 750 0
"Puerto Rico" "US" 1121 0
"Puerto Rico" "US" 836 0
"Recovered" "US" 0 0
"Rhode Island" "US" 5181 145
"Rhode Island" "US" 18797 365
"Rhode Island" "US" 6957 41
"Rhode Island" "US" 99307 1992
"Rhode Island" "US" 12090 10
"Rhode Island" "US" 10097 171
"South Carolina" "US" 2598 41
"South Carolina" "US" 17512 224
"South Carolina" "US" 948 15
"South Carolina" "US" 23286 532
"South Carolina" "US" 1600 52
"South Carolina" "US" 2611 57
"South Carolina" "US" 17104 210
"South Carolina" "US" 17965 207
"South Carolina" "US" 1341 37
"South Carolina" "US" 43887 511
"South Carolina" "US" 6198 157
"South Carolina" "US" 4268 76
"South Carolina" "US" 4914 107
"South Carolina" "US" 3475 114
"South Carolina" "US" 3694 131
"South Carolina" "US" 8611 180
"South Carolina" "US" 4424 85
"South Carolina" "US" 18337 222
"South Carolina" "US" 3172 43
"South Carolina" "US" 2409 83
"South Carolina" "US" 17972 422
"South Carolina" "US" 6796 140
"South Carolina" "US" 75555 1030
"South Carolina" "US" 8290 173
"South Carolina" "US" 1928 52
"South Carolina" "US" 39590 582
"South Carolina" "US" 2421 50
"South Carolina" "US" 7541 140
"South Carolina" "US" 10924 172
"South Carolina" "US" 7540 173
"South Carolina" "US" 1936 64
"South Carolina" "US" 33712 484
"South Carolina" "US" 3561 108
"South Carolina" "US" 3503 57
"South Carolina" "US" 1033 28
"South Carolina" "US" 5104 109
"South Carolina" "US" 9932 138
"South Carolina" "US" 9878 255
"South Carolina" "US" 19106 305
"South Carolina" "US" 47463 575
"South Carolina" "US" 1812 48
"South Carolina" "US" 41988 827
"South Carolina" "US" 10558 210
"South Carolina" "US" 0 0
"South Carolina" "US" 3174 84
"South Carolina" "US" 4114 101
"South Carolina" "US" 31965 390
"South Dakota" "US" 475 15
"South Dakota" "US" 2965 40
"South Dakota" "US" 392 9
"South Dakota" "US" 1554 28
"South Dakota" "US" 4234 37
"South Dakota" "US" 5637 95
"South Dakota" "US" 718 10
"South Dakota" "US" 426 13
"South Dakota" "US" 1084 20
"South Dakota" "US" 131 4
"South Dakota" "US" 1384 22
"South Dakota" "US" 464 5
"South Dakota" "US" 1932 15
"South Dakota" "US" 4651 83
"South Dakota" "US" 483 12
"South Dakota" "US" 876 13
"South Dakota" "US" 3247 66
"South Dakota" "US" 709 29
"South Dakota" "US" 533 9
"South Dakota" "US" 1478 29
"South Dakota" "US" 456 9
"South Dakota" "US" 514 14
"South Dakota" "US" 604 16
"South Dakota" "US" 373 13
"South Dakota" "US" 1057 42
"South Dakota" "US" 586 30
"South Dakota" "US" 266 10
"South Dakota" "US" 800 39
"South Dakota" "US" 364 6
"South Dakota" "US" 392 4
"South Dakota" "US" 97 1
"South Dakota" "US" 2523 41
"South Dakota" "US" 919 28
"South Dakota" "US" 141 1
"South Dakota" "US" 291 14
"South Dakota" "US" 281 16
"South Dakota" "US" 95 0
"South Dakota" "US" 819 18
"South Dakota" "US" 1390 20
"South Dakota" "US" 3007 48
"South Dakota" "US" 8721 78
"South Dakota" "US" 659 11
"South Dakota" "US" 375 6
"South Dakota" "US" 810 25
"South Dakota" "US" 247 4
"South Dakota" "US" 2795 31
"South Dakota" "US" 260 2
"South Dakota" "US" 307 10
"South Dakota" "US" 31751 363
"South Dakota" "US" 666 20
"South Dakota" "US" 2117 49
"South Dakota" "US" 13900 203
"South Dakota" "US" 359 14
"South Dakota" "US" 391 4
"South Dakota" "US" 1384 41
"South Dakota" "US" 346 3
"South Dakota" "US" 846 26
"South Dakota" "US" 355 2
"South Dakota" "US" 145 3
"South Dakota" "US" 1235 33
"South Dakota" "US" 757 17
"South Dakota" "US" 1182 57
"South Dakota" "US" 0 0
"South Dakota" "US" 2227 43
"South Dakota" "US" 772 15
"South Dakota" "US" 3113 34
"South Dakota" "US" 343 9
"Tennessee" "US" 8810 175
"Tennessee" "US" 6707 131
"Tennessee" "US" 1685 41
"Tennessee" "US" 2214 11
"Tennessee" "US" 15893 197
"Tennessee" "US" 15290 152
"Tennessee" "US" 4197 62
"Tennessee" "US" 1941 32
"Tennessee" "US" 3711 83
"Tennessee" "US" 6747 158
"Tennessee" "US" 4670 56
"Tennessee" "US" 2196 51
"Tennessee" "US" 3225 74
"Tennessee" "US" 1120 30
"Tennessee" "US" 4546 100
"Tennessee" "US" 6983 123
"Tennessee" "US" 2060 50
"Tennessee" "US" 6886 140
"Tennessee" "US" 90480 948
"Tennessee" "US" 2874 56
"Tennessee" "US" 1620 39
"Tennessee" "US" 7091 115
"Tennessee" "US" 5520 108
"Tennessee" "US" 5208 85
"Tennessee" "US" 2521 49
"Tennessee" "US" 5229 92
"Tennessee" "US" 6668 149
"Tennessee" "US" 4046 100
"Tennessee" "US" 2671 50
"Tennessee" "US" 8029 159
"Tennessee" "US" 1801 35
"Tennessee" "US" 8676 173
"Tennessee" "US" 45348 506
"Tennessee" "US" 620 13
"Tennessee" "US" 3547 64
"Tennessee" "US" 3614 69
"Tennessee" "US" 6324 112
"Tennessee" "US" 2720 62
"Tennessee" "US" 3871 78
"Tennessee" "US" 3393 75
"Tennessee" "US" 2892 47
"Tennessee" "US" 1120 34
"Tennessee" "US" 1939 31
"Tennessee" "US" 1367 37
"Tennessee" "US" 6326 126
"Tennessee" "US" 2441 39
"Tennessee" "US" 52088 646
"Tennessee" "US" 1727 29
"Tennessee" "US" 3269 50
"Tennessee" "US" 6098 93
"Tennessee" "US" 1622 26
"Tennessee" "US" 4400 67
"Tennessee" "US" 6231 71
"Tennessee" "US" 3669 78
"Tennessee" "US" 11564 243
"Tennessee" "US" 3230 48
"Tennessee" "US" 4315 61
"Tennessee" "US" 13729 177
"Tennessee" "US" 6664 102
"Tennessee" "US" 2870 55
"Tennessee" "US" 1427 24
"Tennessee" "US" 5975 96
"Tennessee" "US" 20977 233
"Tennessee" "US" 1034 17
"Tennessee" "US" 2551 37
"Tennessee" "US" 4626 97
"Tennessee" "US" 18075 101
"Tennessee" "US" 3089 62
"Tennessee" "US" 1071 29
"Tennessee" "US" 772 24
"Tennessee" "US" 2114 23
"Tennessee" "US" 11850 179
"Tennessee" "US" 4391 82
"Tennessee" "US" 6379 107
"Tennessee" "US" 9953 140
"Tennessee" "US" 43706 445
"Tennessee" "US" 3225 48
"Tennessee" "US" 1754 29
"Tennessee" "US" 13551 176
"Tennessee" "US" 98461 1673
"Tennessee" "US" 2812 40
"Tennessee" "US" 1370 28
"Tennessee" "US" 17312 304
"Tennessee" "US" 24504 353
"Tennessee" "US" 7469 105
"Tennessee" "US" 2533 21
"Tennessee" "US" 12695 101
"Tennessee" "US" 2067 50
"Tennessee" "US" 1954 34
"Tennessee" "US" 870 23
"Tennessee" "US" 5602 84
"Tennessee" "US" 14844 252
"Tennessee" "US" 2999 36
"Tennessee" "US" 4237 69
"Tennessee" "US" 3795 73
"Tennessee" "US" 28611 218
"Tennessee" "US" 19356 248
"Texas" "US" 6259 131
"Texas" "US" 1837 47
"Texas" "US" 8697 286
"Texas" "US" 1274 41
"Texas" "US" 812 12
"Texas" "US" 204 6
"Texas" "US" 5878 151
"Texas" "US" 2223 37
"Texas" "US" 863 19
"Texas" "US" 1460 28
"Texas" "US" 9704 101
"Texas" "US" 301 13
"Texas" "US" 3526 74
"Texas" "US" 24912 442
"Texas" "US" 225547 3613
"Texas" "US" 768 21
"Texas" "US" 30 2
"Texas" "US" 1693 36
"Texas" "US" 7307 224
"Texas" "US" 38561 528
"Texas" "US" 27884 257
"Texas" "US" 938 16
"Texas" "US" 168 6
"Texas" "US" 850 36
"Texas" "US" 4355 120
"Texas" "US" 2465 48
"Texas" "US" 4856 66
"Texas" "US" 5753 99
"Texas" "US" 2488 25
"Texas" "US" 1214 41
"Texas" "US" 41867 1647
"Texas" "US" 1277 44
"Texas" "US" 595 14
"Texas" "US" 2003 84
"Texas" "US" 1069 32
"Texas" "US" 5194 29
"Texas" "US" 4294 145
"Texas" "US" 1387 17
"Texas" "US" 1042 16
"Texas" "US" 335 15
"Texas" "US" 469 13
"Texas" "US" 755 33
"Texas" "US" 92564 841
"Texas" "US" 329 9
"Texas" "US" 1757 32
"Texas" "US" 11130 304
"Texas" "US" 1567 51
"Texas" "US" 478 8
"Texas" "US" 3800 72
"Texas" "US" 7347 87
"Texas" "US" 191 7
"Texas" "US" 540 12
"Texas" "US" 594 15
"Texas" "US" 746 29
"Texas" "US" 366 11
"Texas" "US" 989 26
"Texas" "US" 305506 4111
"Texas" "US" 1740 69
"Texas" "US" 1983 61
"Texas" "US" 2954 68
"Texas" "US" 331 12
"Texas" "US" 76767 772
"Texas" "US" 187 10
"Texas" "US" 2444 37
"Texas" "US" 420 15
"Texas" "US" 1271 41
"Texas" "US" 1369 50
"Texas" "US" 17494 377
"Texas" "US" 253 6
"Texas" "US" 136444 2729
"Texas" "US" 23256 323
"Texas" "US" 4239 70
"Texas" "US" 2105 32
"Texas" "US" 3481 109
"Texas" "US" 2759 67
"Texas" "US" 306 14
"Texas" "US" 897 30
"Texas" "US" 124 10
"Texas" "US" 69661 694
"Texas" "US" 756 26
"Texas" "US" 1971 50
"Texas" "US" 2897 52
"Texas" "US" 1461 45
"Texas" "US" 40884 441
"Texas" "US" 557 22
"Texas" "US" 2623 52
"Texas" "US" 105 2
"Texas" "US" 478 15
"Texas" "US" 2773 57
"Texas" "US" 2538 57
"Texas" "US" 11374 345
"Texas" "US" 11404 360
"Texas" "US" 3799 72
"Texas" "US" 15556 222
"Texas" "US" 6171 156
"Texas" "US" 497 14
"Texas" "US" 786 27
"Texas" "US" 938 24
"Texas" "US" 385 12
"Texas" "US" 6035 114
"Texas" "US" 403035 6549
"Texas" "US" 5024 110
"Texas" "US" 660 2
"Texas" "US" 457 27
"Texas" "US" 21104 259
"Texas" "US" 587 3
"Texas" "US" 6028 194
"Texas" "US" 92593 2899
"Texas" "US" 4551 110
"Texas" "US" 3123 103
"Texas" "US" 6624 134
"Texas" "US" 3217 114
"Texas" "US" 1708 58
"Texas" "US" 4696 101
"Texas" "US" 540 12
"Texas" "US" 6219 179
"Texas" "US" 2405 72
"Texas" "US" 129 1
"Texas" "US" 601 16
"Texas" "US" 1881 31
"Texas" "US" 2533 93
"Texas" "US" 194 5
"Texas" "US" 19837 438
"Texas" "US" 620 16
"Texas" "US" 4389 107
"Texas" "US" 20093 374
"Texas" "US" 2597 55
"Texas" "US" 2298 37
"Texas" "US" 16465 264
"Texas" "US" 3362 72
"Texas" "US" 39 2
"Texas" "US" 106 2
"Texas" "US" 4619 90
"Texas" "US" 294 6
"Texas" "US" 11 0
"Texas" "US" 351 6
"Texas" "US" 2684 94
"Texas" "US" 263 17
"Texas" "US" 1001 30
"Texas" "US" 5937 157
"Texas" "US" 2486 83
"Texas" "US" 2209 33
"Texas" "US" 2531 76
"Texas" "US" 2225 39
"Texas" "US" 1650 43
"Texas" "US" 8107 191
"Texas" "US" 2826 80
"Texas" "US" 350 12
"Texas" "US" 1138 22
"Texas" "US" 1697 52
"Texas" "US" 2 0
"Texas" "US" 49462 796
"Texas" "US" 625 24
"Texas" "US" 1983 30
"Texas" "US" 557 33
"Texas" "US" 645 19
"Texas" "US" 422 6
"Texas" "US" 4253 114
"Texas" "US" 11203 359
"Texas" "US" 588 20
"Texas" "US" 27716 479
"Texas" "US" 85 5
"Texas" "US" 4733 107
"Texas" "US" 212 9
"Texas" "US" 17776 273
"Texas" "US" 2575 49
"Texas" "US" 659 21
"Texas" "US" 609 31
"Texas" "US" 2120 73
"Texas" "US" 55262 600
"Texas" "US" 2761 73
"Texas" "US" 903 34
"Texas" "US" 117 8
"Texas" "US" 4699 173
"Texas" "US" 5918 146
"Texas" "US" 638 38
"Texas" "US" 1547 52
"Texas" "US" 43887 838
