"Province_State" "Country_Region" "Confirmed" "Deaths"
"North Carolina" "US" 11145 222
"North Carolina" "US" 6220 149
"North Carolina" "US" 9094 123
"North Carolina" "US" 26982 294
"North Carolina" "US" 1493 15
"North Carolina" "US" 2049 8
"North Carolina" "US" 15899 185
"North Carolina" "US" 3938 37
"North Carolina" "US" 6117 128
"North Carolina" "US" 24242 217
"North Carolina" "US" 5302 107
"North Carolina" "US" 34553 369
"North Carolina" "US" 6417 48
"North Carolina" "US" 25706 409
"North Carolina" "US" 721 12
"North Carolina" "US" 574 12
"North Carolina" "US" 5751 80
"North Carolina" "US" 2246 42
"North Carolina" "US" 45274 655
"North Carolina" "US" 5408 108
"North Carolina" "US" 11012 165
"North Carolina" "US" 4205 92
"North Carolina" "US" 9853 157
"North Carolina" "US" 2051 63
"North Carolina" "US" 4511 55
"North Carolina" "US" 656 8
"North Carolina" "US" 18036 205
"North Carolina" "US" 3545 56
"North Carolina" "US" 20367 209
"North Carolina" "US" 806 18
"North Carolina" "US" 5808 76
"North Carolina" "US" 5744 110
"North Carolina" "US" 9656 85
"North Carolina" "US" 2944 32
"North Carolina" "US" 1521 40
"North Carolina" "US" 2204 39
"North Carolina" "US" 5122 63
"North Carolina" "US" 107500 924
"North Carolina" "US" 1357 16
"North Carolina" "US" 3268 93
"North Carolina" "US" 8597 186
"North Carolina" "US" 11047 177
"North Carolina" "US" 18435 162
"North Carolina" "US" 1846 42
"North Carolina" "US" 16028 142
"North Carolina" "US" 8355 101
"North Carolina" "US" 1104 13
"North Carolina" "US" 3245 80
"North Carolina" "US" 5182 69
"North Carolina" "US" 970 9
"North Carolina" "US" 3259 67
"North Carolina" "US" 18844 86
"North Carolina" "US" 1438 27
"North Carolina" "US" 14670 222
"North Carolina" "US" 4525 92
"North Carolina" "US" 15987 227
"North Carolina" "US" 7273 94
"North Carolina" "US" 16265 299
"North Carolina" "US" 7097 206
"North Carolina" "US" 7684 106
"North Carolina" "US" 3648 82
"North Carolina" "US" 7572 112
"North Carolina" "US" 3883 79
"North Carolina" "US" 7959 156
"North Carolina" "US" 1200 17
"North Carolina" "US" 2228 30
"North Carolina" "US" 313 6
"North Carolina" "US" 1 0
"North Carolina" "US" 23395 211
"North Carolina" "US" 4799 85
"North Carolina" "US" 84154 713
"North Carolina" "US" 1753 20
"North Carolina" "US" 1041 31
"North Carolina" "US" 4390 31
"North Carolina" "US" 10819 238
"North Carolina" "US" 6477 108
"North Carolina" "US" 9364 167
"North Carolina" "US" 3872 47
"North Carolina" "US" 1558 27
"North Dakota" "US" 269 3
"North Dakota" "US" 1364 31
"North Dakota" "US" 1047 18
"North Dakota" "US" 53 0
"North Dakota" "US" 708 20
"North Dakota" "US" 399 5
"North Dakota" "US" 233 1
"North Dakota" "US" 15264 189
"North Dakota" "US" 23807 200
"North Dakota" "US" 427 5
"North Dakota" "US" 775 32
"North Dakota" "US" 173 2
"North Dakota" "US" 374 7
"North Dakota" "US" 464 6
"North Dakota" "US" 411 13
"North Dakota" "US" 576 19
"North Dakota" "US" 256 3
"North Dakota" "US" 10363 77
"North Dakota" "US" 196 7
"North Dakota" "US" 312 2
"North Dakota" "US" 324 4
"North Dakota" "US" 262 10
"North Dakota" "US" 518 17
"North Dakota" "US" 244 8
"North Dakota" "US" 631 22
"North Dakota" "US" 330 7
"North Dakota" "US" 1237 12
"North Dakota" "US" 1253 30
"North Dakota" "US" 1105 10
"North Dakota" "US" 5126 98
"North Dakota" "US" 1302 17
"North Dakota" "US" 471 14
"North Dakota" "US" 155 3
"North Dakota" "US" 800 11
"North Dakota" "US" 533 25
"North Dakota" "US" 1683 30
"North Dakota" "US" 660 17
"North Dakota" "US" 318 14
"North Dakota" "US" 1960 17
"North Dakota" "US" 2136 28
"North Dakota" "US" 472 6
"North Dakota" "US" 115 2
"North Dakota" "US" 649 11
"North Dakota" "US" 32 0
"North Dakota" "US" 4633 51
"North Dakota" "US" 181 2
"North Dakota" "US" 3416 80
"North Dakota" "US" 311 11
"North Dakota" "US" 1032 18
"North Dakota" "US" 0 31
"North Dakota" "US" 1856 24
"North Dakota" "US" 9487 194
"North Dakota" "US" 441 8
"North Dakota" "US" 4661 38
"Northern Mariana Islands" "US" 162 2
"Ohio" "US" 2291 52
"Ohio" "US" 11352 229
"Ohio" "US" 4134 88
"Ohio" "US" 6530 165
"Ohio" "US" 5038 56
"Ohio" "US" 4762 84
"Ohio" "US" 5634 158
"Ohio" "US" 3869 55
"Ohio" "US" 37768 570
"Ohio" "US" 1894 47
"Ohio" "US" 3215 57
"Ohio" "US" 13660 293
"Ohio" "US" 19459 229
"Ohio" "US" 3621 60
"Ohio" "US" 8569 226
"Ohio" "US" 2598 57
"Ohio" "US" 3883 101
"Ohio" "US" 107459 2069
"Ohio" "US" 5273 121
"Ohio" "US" 4042 96
"Ohio" "US" 18085 130
"Ohio" "US" 7600 154
"Ohio" "US" 15757 197
"Ohio" "US" 2780 48
"Ohio" "US" 122519 1356
"Ohio" "US" 4105 67
"Ohio" "US" 2334 46
"Ohio" "US" 6553 146
"Ohio" "US" 14706 236
"Ohio" "US" 3075 49
"Ohio" "US" 78326 1168
"Ohio" "US" 6730 123
"Ohio" "US" 2647 64
"Ohio" "US" 1056 36
"Ohio" "US" 2643 66
"Ohio" "US" 3474 59
"Ohio" "US" 2097 59
"Ohio" "US" 2534 99
"Ohio" "US" 5314 114
"Ohio" "US" 3085 51
"Ohio" "US" 5343 147
"Ohio" "US" 4397 108
"Ohio" "US" 20067 362
"Ohio" "US" 5470 102
"Ohio" "US" 16149 207
"Ohio" "US" 3744 76
"Ohio" "US" 24246 473
"Ohio" "US" 40298 765
"Ohio" "US" 4239 59
"Ohio" "US" 20946 583
"Ohio" "US" 8390 135
"Ohio" "US" 14922 259
"Ohio" "US" 1417 38
"Ohio" "US" 4719 84
"Ohio" "US" 10548 214
"Ohio" "US" 1289 41
"Ohio" "US" 50176 996
"Ohio" "US" 1068 23
"Ohio" "US" 2759 39
"Ohio" "US" 8717 127
"Ohio" "US" 1329 37
"Ohio" "US" 3579 78
"Ohio" "US" 1688 38
"Ohio" "US" 2905 49
"Ohio" "US" 8439 121
"Ohio" "US" 2338 31
"Ohio" "US" 12431 196
"Ohio" "US" 3710 98
"Ohio" "US" 4217 99
"Ohio" "US" 11067 198
"Ohio" "US" 6707 146
"Ohio" "US" 5189 120
"Ohio" "US" 6295 101
"Ohio" "US" 5139 120
"Ohio" "US" 4565 90
"Ohio" "US" 31513 895
"Ohio" "US" 45557 909
"Ohio" "US" 15627 460
"Ohio" "US" 8387 240
"Ohio" "US" 0 2
"Ohio" "US" 5584 47
"Ohio" "US" 2392 62
"Ohio" "US" 816 14
"Ohio" "US" 23910 293
"Ohio" "US" 5087 107
"Ohio" "US" 8594 209
"Ohio" "US" 3286 74
"Ohio" "US" 12806 185
"Ohio" "US" 2275 53
"Oklahoma" "US" 3159 38
"Oklahoma" "US" 1156 7
"Oklahoma" "US" 1863 25
"Oklahoma" "US" 470 6
"Oklahoma" "US" 2883 55
"Oklahoma" "US" 1033 18
"Oklahoma" "US" 6068 70
"Oklahoma" "US" 3949 87
"Oklahoma" "US" 16832 164
"Oklahoma" "US" 6049 108
"Oklahoma" "US" 5580 74
"Oklahoma" "US" 1606 20
"Oklahoma" "US" 212 1
"Oklahoma" "US" 30562 390
"Oklahoma" "US" 689 15
"Oklahoma" "US" 13508 182
"Oklahoma" "US" 675 16
"Oklahoma" "US" 1951 18
"Oklahoma" "US" 6822 153
"Oklahoma" "US" 4065 97
"Oklahoma" "US" 4548 89
"Oklahoma" "US" 545 14
"Oklahoma" "US" 353 5
"Oklahoma" "US" 7735 127
"Oklahoma" "US" 3585 76
"Oklahoma" "US" 5895 119
"Oklahoma" "US" 547 7
"Oklahoma" "US" 578 20
"Oklahoma" "US" 323 4
"Oklahoma" "US" 416 6
"Oklahoma" "US" 1245 16
"Oklahoma" "US" 1226 29
"Oklahoma" "US" 3092 56
"Oklahoma" "US" 689 13
"Oklahoma" "US" 1369 35
"Oklahoma" "US" 5283 125
"Oklahoma" "US" 2035 38
"Oklahoma" "US" 810 24
"Oklahoma" "US" 832 13
"Oklahoma" "US" 5535 63
"Oklahoma" "US" 3198 69
"Oklahoma" "US" 4174 56
"Oklahoma" "US" 1487 20
"Oklahoma" "US" 954 21
"Oklahoma" "US" 2034 22
"Oklahoma" "US" 4154 68
"Oklahoma" "US" 5237 67
"Oklahoma" "US" 3912 88
"Oklahoma" "US" 1991 56
"Oklahoma" "US" 2005 37
"Oklahoma" "US" 9281 163
"Oklahoma" "US" 1374 19
"Oklahoma" "US" 1140 18
"Oklahoma" "US" 1779 30
"Oklahoma" "US" 85218 1172
"Oklahoma" "US" 3698 77
"Oklahoma" "US" 4618 72
"Oklahoma" "US" 3822 62
"Oklahoma" "US" 0 0
"Oklahoma" "US" 1761 47
"Oklahoma" "US" 8623 70
"Oklahoma" "US" 4595 68
"Oklahoma" "US" 5060 72
"Oklahoma" "US" 8271 123
"Oklahoma" "US" 1008 20
"Oklahoma" "US" 390 12
"Oklahoma" "US" 10306 168
"Oklahoma" "US" 2849 68
"Oklahoma" "US" 4079 49
"Oklahoma" "US" 4804 99
"Oklahoma" "US" 3497 32
"Oklahoma" "US" 801 17
"Oklahoma" "US" 73345 1022
"Oklahoma" "US" 1896 0
"Oklahoma" "US" 7970 112
"Oklahoma" "US" 5127 107
"Oklahoma" "US" 1074 21
"Oklahoma" "US" 1204 17
"Oklahoma" "US" 3141 33
"Oregon" "US" 861 14
"Oregon" "US" 2733 18
"Oregon" "US" 15451 204
"Oregon" "US" 899 8
"Oregon" "US" 1551 26
"Oregon" "US" 1978 31
"Oregon" "US" 881 19
"Oregon" "US" 595 9
"Oregon" "US" 7172 72
"Oregon" "US" 3049 65
"Oregon" "US" 56 1
"Oregon" "US" 412 4
"Oregon" "US" 306 6
"Oregon" "US" 1127 29
"Oregon" "US" 9938 127
"Oregon" "US" 2073 32
"Oregon" "US" 3066 62
"Oregon" "US" 3490 59
"Oregon" "US" 413 7
"Oregon" "US" 11656 144
"Oregon" "US" 1305 20
"Oregon" "US" 4175 63
"Oregon" "US" 3428 58
"Oregon" "US" 20261 299
"Oregon" "US" 1079 15
"Oregon" "US" 35068 568
"Oregon" "US" 3457 52
"Oregon" "US" 57 0
"Oregon" "US" 582 3
"Oregon" "US" 7968 83
"Oregon" "US" 0 0
"Oregon" "US" 1416 24
"Oregon" "US" 157 5
"Oregon" "US" 1299 28
"Oregon" "US" 23492 229
"Oregon" "US" 25 1
"Oregon" "US" 4116 75
"Pennsylvania" "US" 8770 168
"Pennsylvania" "US" 94112 1870
"Pennsylvania" "US" 5529 123
"Pennsylvania" "US" 14217 367
"Pennsylvania" "US" 4175 131
"Pennsylvania" "US" 43516 961
"Pennsylvania" "US" 11957 318
"Pennsylvania" "US" 5416 86
"Pennsylvania" "US" 56123 1212
"Pennsylvania" "US" 16290 400
"Pennsylvania" "US" 13134 412
"Pennsylvania" "US" 286 7
"Pennsylvania" "US" 5842 163
"Pennsylvania" "US" 15744 215
"Pennsylvania" "US" 33758 756
"Pennsylvania" "US" 2962 89
"Pennsylvania" "US" 7854 133
"Pennsylvania" "US" 3378 60
"Pennsylvania" "US" 5247 130
"Pennsylvania" "US" 6879 146
"Pennsylvania" "US" 19013 503
"Pennsylvania" "US" 23850 530
"Pennsylvania" "US" 48757 1309
"Pennsylvania" "US" 2743 38
"Pennsylvania" "US" 19551 402
"Pennsylvania" "US" 12018 298
"Pennsylvania" "US" 1400 21
"Pennsylvania" "US" 14288 348
"Pennsylvania" "US" 1253 15
"Pennsylvania" "US" 3082 38
"Pennsylvania" "US" 4761 128
"Pennsylvania" "US" 5743 165
"Pennsylvania" "US" 3155 94
"Pennsylvania" "US" 2009 82
"Pennsylvania" "US" 16978 447
"Pennsylvania" "US" 51426 1094
"Pennsylvania" "US" 7046 200
"Pennsylvania" "US" 14729 270
"Pennsylvania" "US" 36758 820
"Pennsylvania" "US" 29136 780
"Pennsylvania" "US" 10952 270
"Pennsylvania" "US" 3360 66
"Pennsylvania" "US" 8913 253
"Pennsylvania" "US" 4976 175
"Pennsylvania" "US" 13064 296
"Pennsylvania" "US" 65352 1632
"Pennsylvania" "US" 1911 62
"Pennsylvania" "US" 33225 687
"Pennsylvania" "US" 8976 342
"Pennsylvania" "US" 3489 95
"Pennsylvania" "US" 141551 3383
"Pennsylvania" "US" 3549 52
"Pennsylvania" "US" 1024 23
"Pennsylvania" "US" 13635 387
"Pennsylvania" "US" 3446 82
"Pennsylvania" "US" 7288 193
"Pennsylvania" "US" 376 20
"Pennsylvania" "US" 2262 57
"Pennsylvania" "US" 2778 102
"Pennsylvania" "US" 0 0
"Pennsylvania" "US" 5740 86
"Pennsylvania" "US" 3659 91
"Pennsylvania" "US" 2438 99
"Pennsylvania" "US" 16348 284
"Pennsylvania" "US" 3684 76
"Pennsylvania" "US" 31535 724
"Pennsylvania" "US" 1727 44
"Pennsylvania" "US" 42532 763
"Puerto Rico" "US" 443 0
"Puerto Rico" "US" 1168 0
"Puerto Rico" "US" 1398 0
"Puerto Rico" "US" 1045 0
"Puerto Rico" "US" 596 0
"Puerto Rico" "US" 742 0
"Puerto Rico" "US" 2698 0
"Puerto Rico" "US" 253 0
"Puerto Rico" "US" 686 0
"Puerto Rico" "US" 1099 0
"Puerto Rico" "US" 9378 0
"Puerto Rico" "US" 801 0
"Puerto Rico" "US" 5598 0
"Puerto Rico" "US" 1089 0
"Puerto Rico" "US" 1663 0
"Puerto Rico" "US" 7681 0
"Puerto Rico" "US" 1093 0
"Puerto Rico" "US" 1145 0
"Puerto Rico" "US" 325 0
"Puerto Rico" "US" 711 0
"Puerto Rico" "US" 1176 0
"Puerto Rico" "US" 805 0
"Puerto Rico" "US" 661 0
"Puerto Rico" "US" 1378 0
"Puerto Rico" "US" 33 0
"Puerto Rico" "US" 1801 0
"Puerto Rico" "US" 1019 0
"Puerto Rico" "US" 460 0
"Puerto Rico" "US" 174 0
"Puerto Rico" "US" 758 0
"Puerto Rico" "US" 302 0
"Puerto Rico" "US" 3920 0
"Puerto Rico" "US" 1871 0
"Puerto Rico" "US" 1037 0
"Puerto Rico" "US" 362 0
"Puerto Rico" "US" 1719 0
"Puerto Rico" "US" 1187 0
"Puerto Rico" "US" 312 0
"Puerto Rico" "US" 1008 0
"Puerto Rico" "US" 2028 0
"Puerto Rico" "US" 362 0
"Puerto Rico" "US" 732 0
"Puerto Rico" "US" 170 0
"Puerto Rico" "US" 1470 0
"Puerto Rico" "US" 1057 0
"Puerto Rico" "US" 610 0
"Puerto Rico" "US" 1258 0
"Puerto Rico" "US" 85 0
"Puerto Rico" "US" 284 0
"Puerto Rico" "US" 1709 0
"Puerto Rico" "US" 1290 0
"Puerto Rico" "US" 1288 0
"Puerto Rico" "US" 879 0
"Puerto Rico" "US" 1413 0
"Puerto Rico" "US" 821 0
"Puerto Rico" "US" 263 0
"Puerto Rico" "US" 318 0
"Puerto Rico" "US" 491 0
"Puerto Rico" "US" 2945 0
"Puerto Rico" "US" 771 0
"Puerto Rico" "US" 445 0
"Puerto Rico" "US" 1801 0
"Puerto Rico" "US" 328 0
"Puerto Rico" "US" 674 0
"Puerto Rico" "US" 519 0
"Puerto Rico" "US" 16545 0
"Puerto Rico" "US" 1568 0
"Puerto Rico" "US" 1185 0
"Puerto Rico" "US" 404 0
"Puerto Rico" "US" 3539 0
"Puerto Rico" "US" 3470 0
"Puerto Rico" "US" 2716 0
"Puerto Rico" "US" 3689 2213
"Puerto Rico" "US" 807 0
"Puerto Rico" "US" 1536 0
"Puerto Rico" "US" 2586 0
"Puerto Rico" "US" 120 0
"Puerto Rico" "US" 706 0
"Puerto Rico" "US" 972 0
"Puerto Rico" "US" 691 0
"Recovered" "US" 0 0
"Rhode Island" "US" 4817 141
"Rhode Island" "US" 17485 354
"Rhode Island" "US" 6185 40
"Rhode Island" "US" 92488 1924
"Rhode Island" "US" 14509 28
"Rhode Island" "US" 9482 164
"South Carolina" "US" 2530 38
"South Carolina" "US" 16891 218
"South Carolina" "US" 906 15
"South Carolina" "US" 22328 509
"South Carolina" "US" 1534 51
"South Carolina" "US" 2521 54
"South Carolina" "US" 16545 202
"South Carolina" "US" 16950 189
"South Carolina" "US" 1291 36
"South Carolina" "US" 42075 489
"South Carolina" "US" 5932 149
"South Carolina" "US" 4058 73
"South Carolina" "US" 4667 103
"South Carolina" "US" 3359 109
"South Carolina" "US" 3502 125
"South Carolina" "US" 8254 173
"South Carolina" "US" 4333 81
"South Carolina" "US" 17137 213
"South Carolina" "US" 3042 41
"South Carolina" "US" 2344 79
"South Carolina" "US" 17440 406
"South Carolina" "US" 6598 138
"South Carolina" "US" 72458 969
"South Carolina" "US" 7899 168
"South Carolina" "US" 1880 50
"South Carolina" "US" 38068 566
"South Carolina" "US" 2276 44
"South Carolina" "US" 7272 135
"South Carolina" "US" 10437 165
"South Carolina" "US" 7075 169
"South Carolina" "US" 1864 59
"South Carolina" "US" 32591 475
"South Carolina" "US" 3477 102
"South Carolina" "US" 3225 51
"South Carolina" "US" 1012 27
"South Carolina" "US" 4794 100
"South Carolina" "US" 9258 132
"South Carolina" "US" 9540 241
"South Carolina" "US" 18212 288
"South Carolina" "US" 45287 537
"South Carolina" "US" 1744 49
"South Carolina" "US" 40270 781
"South Carolina" "US" 10266 201
"South Carolina" "US" 0 0
"South Carolina" "US" 3023 84
"South Carolina" "US" 3988 98
"South Carolina" "US" 29879 370
"South Dakota" "US" 468 15
"South Dakota" "US" 2915 40
"South Dakota" "US" 388 9
"South Dakota" "US" 1531 27
"South Dakota" "US" 4102 37
"South Dakota" "US" 5433 91
"South Dakota" "US" 702 9
"South Dakota" "US" 423 13
"South Dakota" "US" 1020 20
"South Dakota" "US" 130 4
"South Dakota" "US" 1366 21
"South Dakota" "US" 445 5
"South Dakota" "US" 1894 15
"South Dakota" "US" 4479 80
"South Dakota" "US" 478 12
"South Dakota" "US" 821 12
"South Dakota" "US" 3184 66
"South Dakota" "US" 690 29
"South Dakota" "US" 518 8
"South Dakota" "US" 1449 27
"South Dakota" "US" 453 9
"South Dakota" "US" 504 13
"South Dakota" "US" 583 15
"South Dakota" "US" 368 13
"South Dakota" "US" 1029 42
"South Dakota" "US" 578 30
"South Dakota" "US" 262 10
"South Dakota" "US" 789 39
"South Dakota" "US" 360 6
"South Dakota" "US" 384 4
"South Dakota" "US" 94 1
"South Dakota" "US" 2449 38
"South Dakota" "US" 886 26
"South Dakota" "US" 140 1
"South Dakota" "US" 289 14
"South Dakota" "US" 273 16
"South Dakota" "US" 93 0
"South Dakota" "US" 804 14
"South Dakota" "US" 1342 18
"South Dakota" "US" 2927 47
"South Dakota" "US" 8503 77
"South Dakota" "US" 634 11
"South Dakota" "US" 367 6
"South Dakota" "US" 799 24
"South Dakota" "US" 243 4
"South Dakota" "US" 2730 30
"South Dakota" "US" 258 2
"South Dakota" "US" 296 9
"South Dakota" "US" 30909 348
"South Dakota" "US" 635 17
"South Dakota" "US" 2098 49
"South Dakota" "US" 13468 191
"South Dakota" "US" 353 14
"South Dakota" "US" 389 4
"South Dakota" "US" 1346 38
"South Dakota" "US" 341 3
"South Dakota" "US" 837 26
"South Dakota" "US" 344 2
"South Dakota" "US" 140 3
"South Dakota" "US" 1221 29
"South Dakota" "US" 750 17
"South Dakota" "US" 1152 56
"South Dakota" "US" 0 0
"South Dakota" "US" 2203 42
"South Dakota" "US" 765 16
"South Dakota" "US" 3023 30
"South Dakota" "US" 342 9
"Tennessee" "US" 8627 171
"Tennessee" "US" 6426 129
"Tennessee" "US" 1632 40
"Tennessee" "US" 2097 11
"Tennessee" "US" 15180 194
"Tennessee" "US" 14599 147
"Tennessee" "US" 4096 62
"Tennessee" "US" 1889 31
"Tennessee" "US" 3575 82
"Tennessee" "US" 6468 156
"Tennessee" "US" 4444 54
"Tennessee" "US" 2094 51
"Tennessee" "US" 3062 73
"Tennessee" "US" 1090 31
"Tennessee" "US" 4437 98
"Tennessee" "US" 6831 121
"Tennessee" "US" 2010 48
"Tennessee" "US" 6568 127
"Tennessee" "US" 88030 924
"Tennessee" "US" 2756 53
"Tennessee" "US" 1573 38
"Tennessee" "US" 6734 109
"Tennessee" "US" 5361 104
"Tennessee" "US" 4921 78
"Tennessee" "US" 2385 46
"Tennessee" "US" 5086 88
"Tennessee" "US" 6402 144
"Tennessee" "US" 3953 99
"Tennessee" "US" 2591 49
"Tennessee" "US" 7739 152
"Tennessee" "US" 1779 33
"Tennessee" "US" 8498 171
"Tennessee" "US" 43402 485
"Tennessee" "US" 549 12
"Tennessee" "US" 3464 64
"Tennessee" "US" 3497 66
"Tennessee" "US" 5781 106
"Tennessee" "US" 2683 61
"Tennessee" "US" 3729 75
"Tennessee" "US" 3124 75
"Tennessee" "US" 2805 46
"Tennessee" "US" 1085 33
"Tennessee" "US" 1742 21
"Tennessee" "US" 1299 35
"Tennessee" "US" 6073 121
"Tennessee" "US" 2316 38
"Tennessee" "US" 49813 624
"Tennessee" "US" 1695 26
"Tennessee" "US" 3144 44
"Tennessee" "US" 5806 86
"Tennessee" "US" 1558 26
"Tennessee" "US" 4306 63
"Tennessee" "US" 6016 69
"Tennessee" "US" 3580 77
"Tennessee" "US" 10789 241
"Tennessee" "US" 3099 46
"Tennessee" "US" 4111 58
"Tennessee" "US" 13211 169
"Tennessee" "US" 6365 97
"Tennessee" "US" 2768 54
"Tennessee" "US" 1348 23
"Tennessee" "US" 5709 95
"Tennessee" "US" 19623 224
"Tennessee" "US" 1000 17
"Tennessee" "US" 2460 39
"Tennessee" "US" 4502 96
"Tennessee" "US" 18032 95
"Tennessee" "US" 2969 61
"Tennessee" "US" 1057 28
"Tennessee" "US" 756 24
"Tennessee" "US" 2000 24
"Tennessee" "US" 11168 173
"Tennessee" "US" 4312 75
"Tennessee" "US" 6191 102
"Tennessee" "US" 9607 130
"Tennessee" "US" 42319 420
"Tennessee" "US" 3055 45
"Tennessee" "US" 1667 28
"Tennessee" "US" 13166 175
"Tennessee" "US" 93085 1587
"Tennessee" "US" 2748 38
"Tennessee" "US" 1308 28
"Tennessee" "US" 16184 287
"Tennessee" "US" 23492 341
"Tennessee" "US" 7226 104
"Tennessee" "US" 2490 22
"Tennessee" "US" 16760 132
"Tennessee" "US" 1945 49
"Tennessee" "US" 1860 34
"Tennessee" "US" 834 21
"Tennessee" "US" 5513 81
"Tennessee" "US" 14177 242
"Tennessee" "US" 2943 34
"Tennessee" "US" 4028 62
"Tennessee" "US" 3548 68
"Tennessee" "US" 27545 216
"Tennessee" "US" 18472 229
"Texas" "US" 6088 117
"Texas" "US" 1812 47
"Texas" "US" 8395 274
"Texas" "US" 1230 37
"Texas" "US" 795 12
"Texas" "US" 182 6
"Texas" "US" 5678 150
"Texas" "US" 2108 34
"Texas" "US" 820 19
"Texas" "US" 1353 27
"Texas" "US" 9110 91
"Texas" "US" 296 12
"Texas" "US" 3494 72
"Texas" "US" 21958 407
"Texas" "US" 213677 3422
"Texas" "US" 717 20
"Texas" "US" 31 2
"Texas" "US" 1652 33
"Texas" "US" 6883 210
"Texas" "US" 36650 473
"Texas" "US" 25879 245
"Texas" "US" 919 16
"Texas" "US" 158 5
"Texas" "US" 789 36
"Texas" "US" 4209 118
"Texas" "US" 2361 42
"Texas" "US" 4609 63
"Texas" "US" 5465 95
"Texas" "US" 2233 23
"Texas" "US" 1174 39
"Texas" "US" 39497 1599
"Texas" "US" 1223 42
"Texas" "US" 519 14
"Texas" "US" 1885 81
"Texas" "US" 976 32
"Texas" "US" 4810 26
"Texas" "US" 4126 136
"Texas" "US" 1387 17
"Texas" "US" 1026 16
"Texas" "US" 306 15
"Texas" "US" 457 12
"Texas" "US" 739 32
"Texas" "US" 88563 811
"Texas" "US" 322 9
"Texas" "US" 1693 30
"Texas" "US" 9952 291
"Texas" "US" 1524 51
"Texas" "US" 375 8
"Texas" "US" 3651 69
"Texas" "US" 7119 85
"Texas" "US" 190 7
"Texas" "US" 523 12
"Texas" "US" 573 15
"Texas" "US" 652 29
"Texas" "US" 360 9
"Texas" "US" 959 24
"Texas" "US" 295543 3940
"Texas" "US" 1729 68
"Texas" "US" 1904 59
"Texas" "US" 2786 66
"Texas" "US" 314 11
"Texas" "US" 73424 739
"Texas" "US" 179 10
"Texas" "US" 2006 31
"Texas" "US" 384 15
"Texas" "US" 1224 41
"Texas" "US" 1335 48
"Texas" "US" 16891 363
"Texas" "US" 248 6
"Texas" "US" 132448 2622
"Texas" "US" 22368 309
"Texas" "US" 4128 68
"Texas" "US" 2032 32
"Texas" "US" 3452 108
"Texas" "US" 2636 60
"Texas" "US" 293 14
"Texas" "US" 843 30
"Texas" "US" 121 10
"Texas" "US" 65458 647
"Texas" "US" 713 26
"Texas" "US" 1835 49
"Texas" "US" 2792 48
"Texas" "US" 1429 43
"Texas" "US" 38196 400
"Texas" "US" 488 22
"Texas" "US" 2524 49
"Texas" "US" 104 2
"Texas" "US" 436 13
"Texas" "US" 2698 57
"Texas" "US" 2302 55
"Texas" "US" 11177 339
"Texas" "US" 10991 351
"Texas" "US" 3589 66
"Texas" "US" 14258 208
"Texas" "US" 6092 155
"Texas" "US" 462 14
"Texas" "US" 763 26
"Texas" "US" 889 24
"Texas" "US" 372 12
"Texas" "US" 5581 109
"Texas" "US" 386620 6076
"Texas" "US" 4756 105
"Texas" "US" 624 2
"Texas" "US" 440 27
"Texas" "US" 19830 238
"Texas" "US" 561 2
"Texas" "US" 5768 184
"Texas" "US" 87159 2804
"Texas" "US" 4439 106
"Texas" "US" 2799 102
"Texas" "US" 6449 126
"Texas" "US" 3050 108
"Texas" "US" 1608 51
"Texas" "US" 4593 101
"Texas" "US" 510 11
"Texas" "US" 5498 164
"Texas" "US" 1995 71
"Texas" "US" 123 1
"Texas" "US" 599 16
"Texas" "US" 1788 31
"Texas" "US" 2429 88
"Texas" "US" 187 5
"Texas" "US" 19206 415
"Texas" "US" 609 16
"Texas" "US" 4177 97
"Texas" "US" 19503 364
"Texas" "US" 2687 53
"Texas" "US" 2041 36
"Texas" "US" 15680 252
"Texas" "US" 3191 72
"Texas" "US" 37 2
"Texas" "US" 102 2
"Texas" "US" 4386 86
"Texas" "US" 260 6
"Texas" "US" 11 0
"Texas" "US" 340 6
"Texas" "US" 2574 93
"Texas" "US" 287 17
"Texas" "US" 1050 28
"Texas" "US" 5790 154
"Texas" "US" 2266 82
"Texas" "US" 2141 32
"Texas" "US" 2440 75
"Texas" "US" 2143 39
"Texas" "US" 1611 42
"Texas" "US" 7591 178
"Texas" "US" 2724 75
"Texas" "US" 333 12
"Texas" "US" 1125 22
"Texas" "US" 1631 51
"Texas" "US" 1 0
"Texas" "US" 48741 782
"Texas" "US" 618 23
"Texas" "US" 1938 28
"Texas" "US" 531 33
"Texas" "US" 632 18
"Texas" "US" 389 6
"Texas" "US" 3768 102
"Texas" "US" 10400 351
"Texas" "US" 566 19
"Texas" "US" 26528 465
"Texas" "US" 83 5
"Texas" "US" 4888 103
"Texas" "US" 207 9
"Texas" "US" 17215 266
"Texas" "US" 2488 46
"Texas" "US" 653 21
"Texas" "US" 600 30
"Texas" "US" 2062 71
"Texas" "US" 51224 539
"Texas" "US" 2451 72
"Texas" "US" 857 33
"Texas" "US" 106 8
"Texas" "US" 4426 167
"Texas" "US" 5662 139
"Texas" "US" 605 35
"Texas" "US" 1528 51
"Texas" "US" 40987 764
"Texas" "US" 1115 26
"Texas" "US" 268 4
"Texas" "US" 8273 145
"Texas" "US" 2865 74
"Texas" "US" 1582 74
"Texas" "US" 15421 175
"Texas" "US" 1261 35
"Texas" "US" 1587 34
"Texas" "US" 3162 108
"Texas" "US" 17308 443
"Texas" "US" 810 24
